video_id,video_title,video_url,playlist_names,priority,target_reason,expected_pedagogical_role,academic_level_guess,transcript_status,already_has_transcript,recommended_for_targeted_fetch,first_pass_l3_fetch_priority,exclusion_reason
hzudu0-Jqi8,The History of wine in Washington Washington State for WSET Level 4 Diploma,https://www.youtube.com/watch?v=hzudu0-Jqi8,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
r7SjxNFCRe0,The Hunter Valley for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=r7SjxNFCRe0,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
YCWiDRqe_uo,The Mountain AVAs of Napa Valley for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=YCWiDRqe_uo,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
dhkZUU0EHC8,The Pinot Noirs of Mornington Peninsula for WSET Diploma,https://www.youtube.com/watch?v=dhkZUU0EHC8,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
R4VqEGJxwtw,The Red Wines of Bairrada - Baga For WSET Level 4 (Diploma),https://www.youtube.com/watch?v=R4VqEGJxwtw,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
dn4n30x94lY,The Wine Business of New York State for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=dn4n30x94lY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
TwotYUkv5vI,The Wines of Alentejo for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=TwotYUkv5vI,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
vjcttzJdwvE,The wines of Amynteo for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=vjcttzJdwvE,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
9Fmz5VWZ828,"The Wines of Anderson Valley, California for WSET Level 4 (Diploma)",https://www.youtube.com/watch?v=9Fmz5VWZ828,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
7KZenmM7pyo,"The Wines of Aragon, Spain for WSET Diploma",https://www.youtube.com/watch?v=7KZenmM7pyo,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
eGUncuZFdyY,The Wines Of Baden for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=eGUncuZFdyY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
g4hGQU117TU,"The wines of Constantia, South Africa for WSET Level 4 (Diploma)",https://www.youtube.com/watch?v=g4hGQU117TU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
7LbUBuvmwZA,"The Wines of Do Arribes, DO Cigales and DO Arlanza for WSET Level 4 ( Diploma)",https://www.youtube.com/watch?v=7LbUBuvmwZA,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
8mdvFk_PGHU,"The Wines of Durbanville, South Africa for WSET Level 4 (Diploma)",https://www.youtube.com/watch?v=8mdvFk_PGHU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
hRotCq-OwJ0,The Wines of Geelong for WSET Diploma,https://www.youtube.com/watch?v=hRotCq-OwJ0,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
wk2aM80BqeU,"The wines of Jumilla, Spain for WSET Level 4 Diploma",https://www.youtube.com/watch?v=wk2aM80BqeU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
USW2gH_6Uaw,The Wines of Mallorca in the Balearic Islands for WSET 4 (Diploma),https://www.youtube.com/watch?v=USW2gH_6Uaw,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
BEiZcBoFfxs,The wines of Marlborough New Zealand for WSET Level 4 Part 2,https://www.youtube.com/watch?v=BEiZcBoFfxs,WSET Level 3 & WSET Diploma (Level 4) - Grape Varieties; Understanding WSET Level 3 Wine Theory; WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
NQvTi5qfk9o,The Wines of Península de Setúbal Portugal for WSET LEvel 4 (Diploma),https://www.youtube.com/watch?v=NQvTi5qfk9o,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
wWyYWcFuSE4,The wines of Southern Oregon for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=wWyYWcFuSE4,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
w725OzpH6zs,The Wines Of Tasmania for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=w725OzpH6zs,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
VxMWLL30-MA,This Lugana DOC from Total Wine & More Is a Perfect Food Wine | WSET SAT,https://www.youtube.com/watch?v=VxMWLL30-MA,Understanding WSET Level 3 Wine Theory,C,narrow regional or varietal content,low_priority_context,MIXED,failed,false,false,false,low_pedagogical_value
eOpU2uPlJtM,Uncover the Secrets of Galician Wine - Unlock Your WSET Diploma!,https://www.youtube.com/watch?v=eOpU2uPlJtM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
mlejhQkkmSk,Unlock the Secret of Tenerife's Magical Listan Negro Wines! for WSET Diploma,https://www.youtube.com/watch?v=mlejhQkkmSk,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
ufZE_OTe8qk,Unlock the Secrets of Chile’s Aconcagua Valley for WSET Diploma,https://www.youtube.com/watch?v=ufZE_OTe8qk,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
eossuXES144,WSET Diploma L4 Discovering Piemonte Barbera,https://www.youtube.com/watch?v=eossuXES144,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
xtIFs4gDzbs,WSET Diploma L4 Italy Piemonte Dolcetto,https://www.youtube.com/watch?v=xtIFs4gDzbs,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
nPH_Z24XKDU,WSET Diploma Success: Top 10 Study Tips from a Vintners’ Scholarship Winner,https://www.youtube.com/watch?v=nPH_Z24XKDU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
vvxA3tknQ5I,WSET L4 Mastering the Wines of the World - France - Northern Rhone Part 1 - Introduction,https://www.youtube.com/watch?v=vvxA3tknQ5I,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,MIXED,failed,false,false,false,private_or_disabled
G8roFbMksFA,WSET Level 3 And WSET Level 4 (WSET Diploma) Explaining Wine Terminology: Diurnal Range,https://www.youtube.com/watch?v=G8roFbMksFA,Understanding WSET Level 3 Wine Theory,C,narrow regional or varietal content,low_priority_context,MIXED,failed,false,false,false,diploma_level_content
b_vChvB3-IQ,WSET Level 3 And WSET Level 4 (WSET Diploma) Explaining Wine Terminology: Vine Age (Young and Old),https://www.youtube.com/watch?v=b_vChvB3-IQ,Understanding WSET Level 3 Wine Theory,C,narrow regional or varietal content,low_priority_context,MIXED,failed,false,false,false,diploma_level_content
ebzwZWJNNQ0,WSET Level 3 and WSET Level 4 (WSET Diploma): Explaining Wine Terminology - Terroir,https://www.youtube.com/watch?v=ebzwZWJNNQ0,Understanding WSET Level 3 Wine Theory,C,narrow regional or varietal content,low_priority_context,MIXED,failed,false,false,false,diploma_level_content
_CbG9efw-VY,WSET Level 4 (Diploma) Mastering Jura Part 1 - History,https://www.youtube.com/watch?v=_CbG9efw-VY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
D9h8UgjDoGc,WSET Level 4 (Diploma) The history of Bordeaux,https://www.youtube.com/watch?v=D9h8UgjDoGc,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
gZ87IvBkLeM,WSET Level 4 (WSET Diploma) D3 Anjou-Saumur and Touraine Overview Part 1,https://www.youtube.com/watch?v=gZ87IvBkLeM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
RTb7pzNA_sQ,WSET Level 4 (WSET Diploma) D3 Mastering Beaujolais. Part 1 - History,https://www.youtube.com/watch?v=RTb7pzNA_sQ,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
unFsvL8tSJY,WSET Level 4 (WSET Diploma) D3 Mastering The Wines of Alsace. Part 1 - History,https://www.youtube.com/watch?v=unFsvL8tSJY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
iCBYZjpogJU,WSET Level 4 (WSET Diploma) D3 Mastering The wines of Alsace. Part 3 - Geology,https://www.youtube.com/watch?v=iCBYZjpogJU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
jWEkRaPCweA,WSET Level 4 (WSET Diploma) D3 The Rhone Valley Part 1: Introduction,https://www.youtube.com/watch?v=jWEkRaPCweA,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
WYj7C6CSSt4,WSET Level 4 D3 Italian Wines - Mastering Nebbiolo wines from Piemonte,https://www.youtube.com/watch?v=WYj7C6CSSt4,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
_uC_eLWNaqo,WSET Level 4 D3 Italy Piemonte Introduction part 1 The History,https://www.youtube.com/watch?v=_uC_eLWNaqo,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
w_5zK_JkacE,WSET Level 4 D3 Italy Soave part 1 History,https://www.youtube.com/watch?v=w_5zK_JkacE,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
_TyJfz5J7Ew,WSET Level 4 D3 Italy The History and Wine Business of Abruzzo Wine,https://www.youtube.com/watch?v=_TyJfz5J7Ew,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
aVVUS05YSNM,WSET Level 4 D3 Roussillon Part 1,https://www.youtube.com/watch?v=aVVUS05YSNM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
bYj5F0rDyuE,"WSET Level 4 D3 South Africa - Walker Bay, Hemel-En-Aarde",https://www.youtube.com/watch?v=bYj5F0rDyuE,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
qahaIg5wnm4,WSET Level 4 D3 South African Pinotage,https://www.youtube.com/watch?v=qahaIg5wnm4,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
TJIHHCTIyog,WSET Level 4 D3 Valpolicella Part 1 intro,https://www.youtube.com/watch?v=TJIHHCTIyog,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
VTx7eg2yDJk,WSET Level 4 Diploma - Learn all about Ligurian wine!,https://www.youtube.com/watch?v=VTx7eg2yDJk,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
OThHdlxB67s,WSET Level 4 Diploma - The Wine Laws and Business of Burgundy,https://www.youtube.com/watch?v=OThHdlxB67s,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
VgTcMi5wduQ,WSET Level 4 Diploma Burgundy Part 2 Landscape and Terroir,https://www.youtube.com/watch?v=VgTcMi5wduQ,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
8bzN3iWgYFY,WSET Level 4 Diploma Burgundy Part 3 Geology,https://www.youtube.com/watch?v=8bzN3iWgYFY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
vNU0VdBJZ_w,WSET Level 4 Diploma D3 - The Appellations of Languedoc - AOCs,https://www.youtube.com/watch?v=vNU0VdBJZ_w,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
zqxtWA6nOvs,WSET Level 4 Diploma D3 Bordeaux's Medoc 1855 Classification,https://www.youtube.com/watch?v=zqxtWA6nOvs,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
h5hp14VkXHs,WSET Level 4 Diploma D3 Bordeaux's Sweet AOCs - Sauternes and Barsac,https://www.youtube.com/watch?v=h5hp14VkXHs,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
R5Cu1GvdehI,WSET Level 4 Diploma D3 Italy - Modern Wine History,https://www.youtube.com/watch?v=R5Cu1GvdehI,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
Z_DU2IdLpBg,WSET Level 4 Diploma D3 Italy Aglianico and Wines of Campania,https://www.youtube.com/watch?v=Z_DU2IdLpBg,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
STrMaCHVyx4,WSET Level 4 Diploma D3 Italy Friuli Venezia Giulia Intro History,https://www.youtube.com/watch?v=STrMaCHVyx4,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
ErAuYX-zNqY,WSET Level 4 Diploma D3 Italy Introduction to Veneto,https://www.youtube.com/watch?v=ErAuYX-zNqY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
XfUKX5qkrCE,WSET Level 4 Diploma D3 Italy The wine business in Tuscany,https://www.youtube.com/watch?v=XfUKX5qkrCE,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
IijE03SypuA,WSET Level 4 Diploma D3 Italy Trentino,https://www.youtube.com/watch?v=IijE03SypuA,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
qOsXpyC8h3Q,WSET Level 4 Diploma D3 Lazio History and Wine Business,https://www.youtube.com/watch?v=qOsXpyC8h3Q,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
sCk0Dop-afs,"WSET Level 4 Diploma D3 Marche Part 1 - Introduction, History and Wine Business",https://www.youtube.com/watch?v=sCk0Dop-afs,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
qHDqW-ALt9s,WSET Level 4 Diploma D3 Saint Emilion and Saint Emilion Grand Cru,https://www.youtube.com/watch?v=qHDqW-ALt9s,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
B0r4ulh2WEQ,WSET Level 4 Diploma D3 The History of Sicilian Wine,https://www.youtube.com/watch?v=B0r4ulh2WEQ,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
orYmVcLF6fM,WSET Level 4 Diploma D3 Veneto Pinot Grigio,https://www.youtube.com/watch?v=orYmVcLF6fM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
EZrU30mE9Rk,WSET Level 4 Diploma Everything you need to know about Touraine in the Loire Valley,https://www.youtube.com/watch?v=EZrU30mE9Rk,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
rPsse-vZKZM,WSET Level 4 Diploma Introduction to Liguria,https://www.youtube.com/watch?v=rPsse-vZKZM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
aAQMnSU-YgQ,WSET Level 4 Diploma Italy Tuscany Appellations 🍷 Chianti Classico,https://www.youtube.com/watch?v=aAQMnSU-YgQ,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
Yi_V9WBQf50,WSET Level 4 Diploma Liguria Part 2: The Riviera Di Levante,https://www.youtube.com/watch?v=Yi_V9WBQf50,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
tEAh91xPhUw,WSET Level 4 Diploma Loire Valley Muscadet Part 1 - Overview,https://www.youtube.com/watch?v=tEAh91xPhUw,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
UVxs1IU8FoU,WSET Level 4 Diploma Mastering Anjou and Anjou Villages AOCs,https://www.youtube.com/watch?v=UVxs1IU8FoU,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
9efbwOpd-0o,WSET Level 4 Diploma Mastering Loire Saumur AOC,https://www.youtube.com/watch?v=9efbwOpd-0o,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
U9ZQj9UQqzk,WSET Level 4 Diploma Tuscany 🍷 Brunello Di Montalcino,https://www.youtube.com/watch?v=U9ZQj9UQqzk,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
Jc666pP8Swo,WSET Level 4 Italy - Arneis in Piemonte,https://www.youtube.com/watch?v=Jc666pP8Swo,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
hiWCjaXohHY,WSET Level 4 Italy - Introduction and History of Tuscan wine,https://www.youtube.com/watch?v=hiWCjaXohHY,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,failed,false,false,false,diploma_level_content
Vo8lcMeBj0I,WSET Taste along with Jimmy - Muscadet,https://www.youtube.com/watch?v=Vo8lcMeBj0I,Understanding WSET Level 3 Wine Theory,C,general wine culture or promotional/lifestyle content,low_priority_context,MIXED,failed,false,false,false,low_pedagogical_value
0KUd6CrDvno,Discover Barossa for WSET Diploma,https://www.youtube.com/watch?v=0KUd6CrDvno,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,skipped,true,false,false,diploma_level_content
5CGNBw1juPM,Exploring Germany's Rheinhessen Wines for WSET Diploma,https://www.youtube.com/watch?v=5CGNBw1juPM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
46oNXhHVc_U,Exploring the red wines of Austria for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=46oNXhHVc_U,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
2FZL8xasq2U,Exploring the Wines of Greek Macedonia for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=2FZL8xasq2U,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
2Wd34iqrOVM,Introduction and History of Navarra Wines for WSET Level 4 (Diploma),https://www.youtube.com/watch?v=2Wd34iqrOVM,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
-JEzspOn34o,Sweet food and wine pairing for WSET,https://www.youtube.com/watch?v=-JEzspOn34o,Understanding WSET Level 3 Wine Theory,C,narrow regional or varietal content,low_priority_context,MIXED,skipped,true,false,false,already_has_transcript
11jJ9S0iE7Q,The wines of Adelaide Hills For WSET Diploma,https://www.youtube.com/watch?v=11jJ9S0iE7Q,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
4pPyPQifj5w,WSET Level 4 (WSET Diploma)Mastering the Northern Rhone Part 2 - Côte-Rôtie,https://www.youtube.com/watch?v=4pPyPQifj5w,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
537EuqCPdCc,WSET Level 4 D3 Italy Alto Adige History,https://www.youtube.com/watch?v=537EuqCPdCc,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
-nV6glA4SO4,WSET Level 4 Diploma D3 Introduction to Chianti,https://www.youtube.com/watch?v=-nV6glA4SO4,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,skipped,true,false,false,diploma_level_content
5e4h4HWKcWw,"WSET Level 4 Diploma D3 Mastering the wines of Saint Estephe AOC, Bordeaux",https://www.youtube.com/watch?v=5e4h4HWKcWw,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
2FsbuZ6T_2Q,WSET Level 4 Diploma The History of Campania Wine,https://www.youtube.com/watch?v=2FsbuZ6T_2Q,WSET Diploma - Unit 3 - Mastering Still Wines of the World,C,narrow regional or varietal content,low_priority_context,WSET_DIPLOMA,completed,true,false,false,diploma_level_content
